id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm71403,Santa Paws 2: The Santa Pups,MOVIE,2012,G,88,"['fantasy', 'family']",['US'],,tt2414212,4.7,1380,10.018,6.2
ts176104,Special Agent Oso: Three Healthy Steps,SHOW,2011,,2,['animation'],['US'],1,tt1842951,6.7,15,,
ts237475,Fury Files,SHOW,2012,TV-Y7,3,"['animation', 'action', 'fantasy', 'scifi']",['US'],1,tt12433310,6.1,20,0.647,
ts171975,Birth of Europe,SHOW,2012,,50,['documentation'],['NL'],1,tt2125050,7.2,71,0.634,6
tm274612,Winged Seduction: Birds of Paradise,MOVIE,2012,,45,['documentation'],['US'],,tt2543062,6.4,47,2.287,4
ts20813,black-ish,SHOW,2014,TV-14,21,"['comedy', 'documentation']",['US'],8,tt3487356,7.1,22208,41.262,7.4
ts2709,Cosmos,SHOW,2014,TV-G,42,['documentation'],['US'],3,,,,66.736,8.4
ts5,Marvel's Agents of S.H.I.E.L.D.,SHOW,2013,TV-14,43,"['scifi', 'action', 'drama', 'thriller']",['US'],7,tt2364582,7.5,213651,118.715,7.5
tm157149,Into the Woods,MOVIE,2014,PG,124,"['fantasy', 'comedy', 'drama']",['US'],,tt2180411,5.9,139477,16.541,5.8
tm140097,Guardians of the Galaxy,MOVIE,2014,PG-13,120,"['action', 'comedy', 'scifi']",['US'],,tt2015381,8,1125382,70.546,7.9
ts301931,Cosmos: A Spacetime Odyssey,SHOW,2014,TV-PG,43,['documentation'],"['FR', 'PT']",1,tt2395695,9.3,119455,,
tm155402,X-Men: Days of Future Past,MOVIE,2014,PG-13,131,"['fantasy', 'scifi', 'action', 'thriller']",['US'],,tt1877832,8,697960,91.65,7.5
ts20726,Star Wars Rebels,SHOW,2014,TV-Y7,23,"['action', 'scifi', 'drama', 'family', 'fantasy', 'animation']",['US'],4,tt2930604,8,40118,62.22,7.7
tm141973,The Fault in Our Stars,MOVIE,2014,PG-13,126,"['romance', 'drama']",['US'],,tt2582846,7.7,368644,49.009,7.6
ts20839,Life Below Zero,SHOW,2013,TV-PG,46,"['reality', 'documentation']",['US'],18,tt2964642,8,1894,20.976,7.7
tm151689,The Book of Life,MOVIE,2014,PG,95,"['comedy', 'fantasy', 'romance', 'animation', 'family']","['MX', 'US']",,tt2262227,7.2,70182,73.468,7.5
tm148170,Big Hero 6,MOVIE,2014,PG,102,"['animation', 'action', 'comedy', 'family', 'scifi', 'drama']",['US'],,tt2245084,7.8,447775,171.831,7.8
tm179159,Thor: The Dark World,MOVIE,2013,PG-13,112,"['fantasy', 'action', 'scifi']",['US'],,tt1981115,6.8,657790,124.579,6.6
tm153184,Night at the Museum: Secret of the Tomb,MOVIE,2014,PG,97,"['comedy', 'fantasy', 'family']","['US', 'GB']",,tt2692250,6.2,119366,45.868,6.2
tm168780,Saving Mr. Banks,MOVIE,2013,PG-13,125,"['drama', 'comedy', 'music']","['US', 'AU', 'GB']",,tt2140373,7.5,159987,12.994,7.4
tm177964,Iron Man 3,MOVIE,2013,PG-13,130,"['action', 'scifi']",['US'],,tt1300854,7.1,824912,110.815,6.9
tm159149,Captain America: The Winter Soldier,MOVIE,2014,PG-13,135,"['scifi', 'thriller', 'action']",['US'],,tt1843866,7.8,815795,57.226,7.7
ts20731,Running Wild with Bear Grylls,SHOW,2014,TV-PG,43,"['reality', 'action', 'comedy']",['US'],6,tt3816666,7.6,2674,1.4,7.3
tm181359,Frozen,MOVIE,2013,PG,102,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt2294629,7.4,610977,102.635,7.3
ts20059,Marvel’s Hulk and the Agents of S.M.A.S.H,SHOW,2013,TV-Y7,23,"['action', 'scifi', 'animation', 'comedy', 'family']",['US'],2,tt2455514,6,3001,45.493,6.5
tm143057,The Day the Series Stopped,MOVIE,2014,,51,[],['US'],,,,,2.114,7
tm185712,Marvel One-Shot: Agent Carter,MOVIE,2013,PG-13,15,"['scifi', 'fantasy']",['US'],,,,,30.392,7.4
ts20133,Girl Meets World,SHOW,2014,TV-G,23,"['comedy', 'family', 'music', 'drama']",['US'],3,tt2543796,7.1,14448,73.949,8.4
tm145004,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",MOVIE,2014,PG,81,"['comedy', 'fantasy', 'drama', 'family', 'european']",['US'],,tt1698641,6.2,43828,20.629,6.2
ts20042,Marvel's Avengers Assemble,SHOW,2013,TV-Y7,22,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",['US'],5,tt2455546,7,7388,106.529,7.6
tm186511,Monsters University,MOVIE,2013,G,104,"['animation', 'comedy', 'family', 'fantasy', 'horror']",['US'],,tt1453405,7.3,350270,109.112,7
ts20822,Liv and Maddie,SHOW,2013,TV-G,23,"['drama', 'comedy', 'family']",['US'],4,tt2794380,6.3,8117,66.002,8.2
tm150979,Muppets Most Wanted,MOVIE,2014,PG,107,"['crime', 'comedy', 'family']","['GB', 'US']",,tt2281587,6.4,34207,14.924,6.3
tm166468,Planes,MOVIE,2013,PG,91,"['family', 'action', 'comedy', 'animation', 'sport']",['US'],,tt1691917,5.7,44746,30.487,5.9
ts20027,Once Upon a Time in Wonderland,SHOW,2013,TV-PG,43,"['scifi', 'drama', 'romance', 'fantasy']",['US'],1,tt2802008,6.9,12179,38.153,7.1
tm165905,Teen Beach Movie,MOVIE,2013,PG,96,"['comedy', 'family', 'music', 'fantasy']",['US'],,tt2325989,6,11437,24.764,6.9
tm139597,Tinker Bell and the Legend of the NeverBeast,MOVIE,2014,G,76,"['animation', 'family', 'action', 'fantasy']",['US'],,,,,50.74,7.1
ts38704,"Dr. Oakley, Yukon Vet",SHOW,2014,TV-PG,44,['reality'],['US'],10,tt3593456,8.4,573,5.649,5.5
tm162413,Brothers in Exile,MOVIE,2014,,78,['documentation'],['US'],,,,,0.866,7.3
ts43947,Science of Stupid,SHOW,2014,,22,"['documentation', 'comedy', 'reality']",['US'],8,tt3824414,6.8,754,3.628,6.6
ts8050,Car S.O.S.,SHOW,2013,,44,"['documentation', 'reality', 'european']",['GB'],10,tt3110590,8.1,705,28.039,8.3
tm188534,The Wizards Return: Alex vs. Alex,MOVIE,2013,PG,60,"['drama', 'comedy', 'fantasy', 'romance', 'animation', 'action', 'family']",['US'],,tt2448374,6.3,6404,13.575,6.9
ts35453,Wander Over Yonder,SHOW,2013,TV-Y7,18,"['scifi', 'comedy', 'family', 'fantasy', 'animation']",['US'],2,tt2252938,7.2,4199,11.181,7.4
ts20151,Mickey Mouse,SHOW,2013,TV-G,5,"['fantasy', 'animation', 'comedy', 'family']",['US'],5,tt2768802,8.1,3073,26.868,7.3
tm159620,Toy Story of Terror!,MOVIE,2013,G,22,"['comedy', 'fantasy', 'family', 'horror', 'animation']",['US'],,tt2446040,7.5,15343,1.689,7.2
ts39826,Henry Hugglemonster,SHOW,2013,TV-Y,24,"['music', 'animation', 'family', 'fantasy']",['US'],2,tt2746314,5,384,4.375,6
tm375069,LEGO Star Wars: The New Yoda Chronicles - Raid on Coruscant,MOVIE,2014,,22,['scifi'],[],,,,,2.4,6.4
tm163543,Marvel One-Shot: All Hail the King,MOVIE,2014,PG-13,14,"['thriller', 'fantasy']",['US'],,,,,21.482,6.9
tm160932,Bears,MOVIE,2014,G,78,"['documentation', 'family']",['US'],,tt2458776,7.3,6771,14.188,7.4
tm155023,Toy Story That Time Forgot,MOVIE,2014,G,22,"['comedy', 'family', 'fantasy', 'animation']",['US'],,tt3473654,7.1,11408,35.707,7
ts35339,The Evermoor Chronicles,SHOW,2014,TV-PG,22,"['action', 'family', 'fantasy']",['GB'],2,tt3602560,6.1,715,18.586,6.9
ts75141,Wild Hawaii,SHOW,2014,,44,['documentation'],['US'],1,,,,3.934,9
ts20859,Sheriff Callie's Wild West,SHOW,2013,TV-Y,21,"['western', 'animation', 'comedy', 'family', 'action']","['US', 'FR', 'KR']",2,tt2769458,6.3,667,13.115,7
tm152954,Zapped,MOVIE,2014,,92,"['comedy', 'family', 'fantasy']",['CA'],,tt3544734,5.1,5164,12.101,6.2
tm154041,Iron Man & Captain America: Heroes United,MOVIE,2014,PG,71,"['action', 'animation', 'comedy', 'drama', 'family']",['US'],,tt3375556,5.6,25,33.362,6.3
ts37726,Wicked Tuna: Outer Banks,SHOW,2014,TV-14,46,['reality'],['US'],8,tt4248510,6,134,10.061,7.3
tm270622,Drain the Bermuda Triangle,MOVIE,2014,,50,['documentation'],['US'],,tt4266692,6.4,113,3.638,6.6
tm149931,Jingle All the Way 2,MOVIE,2014,PG,93,['comedy'],['US'],,,,,7.289,5.6
tm241486,Phineas and Ferb: Star Wars,MOVIE,2014,G,51,"['scifi', 'action', 'family', 'animation']",['US'],,,,,12.047,7.1
tm179151,Iron Man & Hulk: Heroes United,MOVIE,2013,PG,71,"['animation', 'action']",['US'],,,,,17.212,5.7
tm142414,Lava,MOVIE,2014,G,7,['animation'],['US'],,,,,7.388,7.3
ts150852,Dr K's Exotic Animal ER,SHOW,2014,TV-PG,43,['reality'],['US'],9,tt3986852,8.1,372,3.459,4
tm145734,Planes: Fire & Rescue,MOVIE,2014,PG,83,"['comedy', 'documentation', 'sport', 'fantasy', 'animation', 'family', 'drama']",['US'],,tt6767120,6,17741,24.144,6.1
ts77191,The Great Christmas Light Fight,SHOW,2013,TV-PG,45,['reality'],['US'],9,tt3394574,6.4,253,3.855,9.7
tm141959,Feast,MOVIE,2014,G,6,"['animation', 'drama', 'horror']",['US'],,tt4282670,8.1,45,10.272,7.9
ts159834,When Sharks Attack,SHOW,2013,TV-14,44,['documentation'],['US'],7,tt3097686,6.7,93,1.455,
tm165250,Super Buddies,MOVIE,2013,G,81,['comedy'],['US'],,,,,7.807,6.1
tm178844,Get a Horse!,MOVIE,2013,G,6,['comedy'],['US'],,,,,7.097,7.6
tm159764,Cloud 9,MOVIE,2014,G,97,"['romance', 'family', 'sport', 'action', 'drama']",['US'],,tt2762970,6.4,4830,12.657,6.9
tm150467,Tinker Bell and the Pirate Fairy,MOVIE,2014,G,78,['animation'],['US'],,,,,51.906,6.8
tm162567,Miracle Landing on the Hudson,MOVIE,2014,,90,"['documentation', 'drama']",['US'],,tt3067436,6.5,153,3.714,7.2
tm188023,The Book of Manning,MOVIE,2013,,120,"['documentation', 'sport']",['US'],,tt3064636,8.2,317,2.914,8.5
tm143693,Party Central,MOVIE,2014,PG,6,['comedy'],['US'],,,,,9.376,6.8
tm188208,Phineas and Ferb: Mission Marvel,MOVIE,2013,G,45,['scifi'],['US'],,,,,16.53,6.6
ts43070,Kirby Buckets,SHOW,2014,TV-Y7,22,"['action', 'family', 'animation', 'comedy']",['US'],3,tt3544772,4.9,512,8.217,9
tm177819,Hiccups,MOVIE,2013,,3,['animation'],['US'],,,,,4.913,6.6
tm150669,Marvel Studios: Assembling a Universe,MOVIE,2014,PG,43,"['documentation', 'history']",['US'],,tt3593022,7.3,1538,16.981,7.1
tm342433,Betty White Goes Wild,MOVIE,2013,PG,44,['documentation'],['US'],,tt3388100,7.4,73,1.96,7
ts35174,I Didn't Do It,SHOW,2014,TV-G,25,"['comedy', 'crime', 'history', 'drama', 'family']",['US'],2,tt2176996,7.5,14,8.846,8
tm173896,Bugged,MOVIE,2013,,2,['animation'],['US'],,,,,4.895,6
tm161686,Survive and Advance,MOVIE,2013,,90,['documentation'],['US'],,,,,2.035,8.2
ts34355,Mighty Med,SHOW,2013,TV-Y7,25,"['comedy', 'family', 'scifi']",['US'],2,tt2573338,6.4,1996,10.977,7.6
ts222742,Wild Congo,SHOW,2014,,44,['documentation'],['DE'],1,tt19767844,,,0.875,9
tm150667,"Marvel: 75 Years, From Pulp to Pop!",MOVIE,2014,PG,41,"['documentation', 'history']",['US'],,tt4128102,7.1,986,7.182,6.8
tm835242,LEGO Start Wars: The New Yoda Chronicles: Duel of the Skywalkers,MOVIE,2014,,22,['fantasy'],['US'],,,,,0.634,5.3
tm230506,LEGO Star Wars: The New Yoda Chronicles - Escape from the Jedi Temple,MOVIE,2014,G,22,"['scifi', 'animation', 'family']",[],,,,,2.64,6.4
tm175699,Spinning,MOVIE,2013,,2,['animation'],['US'],,,,,4.991,6.4
tm134986,How to Build a Better Boy,MOVIE,2014,G,90,"['scifi', 'family', 'comedy']",['US'],,tt3098874,5.4,3135,13.073,6.4
tm176868,Captain Sparky vs. The Flying Saucers,MOVIE,2013,PG,3,['animation'],['US'],,,,,3.622,7.3
tm163710,The Blue Umbrella,MOVIE,2013,G,7,['romance'],['US'],,,,,9.107,7.6
ts160519,The Doc Files,SHOW,2013,TV-G,3,['animation'],['US'],1,tt3074034,6.4,33,1.345,
tm142627,The Radiator Springs 500½,MOVIE,2014,,6,['comedy'],['US'],,,,,9.226,6.3
tm235457,LEGO Star Wars: The New Yoda Chronicles - Race For The Holocrons,MOVIE,2014,,21,['comedy'],[],,,,,2.202,6
tm330785,LEGO Star Wars: The New Yoda Chronicles - Clash of the Skywalkers,MOVIE,2014,,22,['fantasy'],[],,,,,3.385,6.8
tm940509,The Incredible Dr. Pol: Jingle Pols,MOVIE,2013,PG,45,['documentation'],['US'],,,,,0.6,
tm516136,Sharks of Lost Island,MOVIE,2013,PG,45,['documentation'],['US'],,tt7217020,5.6,110,5.827,5.9
tm858669,Kingdom of the Apes: Battle Lines,MOVIE,2014,PG,44,['documentation'],['US'],,,,,1.4,5.8
ts21903,Marvel's Daredevil,SHOW,2015,TV-MA,53,"['action', 'crime', 'drama', 'thriller', 'fantasy', 'scifi']",['US'],3,tt3322312,8.6,419503,109.111,8.1
tm123360,Doctor Strange,MOVIE,2016,PG-13,115,"['fantasy', 'action', 'scifi']",['US'],,tt1211837,7.5,697884,2286.312,7.4
tm236713,Hidden Figures,MOVIE,2016,PG,127,"['drama', 'history']",['US'],,tt4846340,7.8,222475,69.487,8.1
ts35811,Marvel's Jessica Jones,SHOW,2015,TV-MA,51,"['scifi', 'thriller', 'action', 'crime', 'drama']",['US'],3,tt2357547,7.9,209091,51.493,7.6
ts21913,Marvel's Agent Carter,SHOW,2015,TV-PG,42,"['drama', 'scifi', 'action']",['US'],2,tt3475734,7.9,81165,46.159,7.6
ts42062,Miraculous: Tales of Ladybug & Cat Noir,SHOW,2015,TV-Y7,22,"['family', 'fantasy', 'romance', 'animation', 'action']",['FR'],4,tt2580046,7.7,10102,261.845,8
tm122337,Zootopia,MOVIE,2016,PG,108,"['comedy', 'crime', 'animation', 'action', 'family']",['US'],,tt2948356,8,474046,91.845,7.7
tm135902,Inside Out,MOVIE,2015,PG,95,"['comedy', 'drama', 'animation', 'family', 'fantasy', 'scifi']",['US'],,tt2096673,8.2,687333,111.789,7.9
ts42687,PJ Masks,SHOW,2015,TV-G,15,"['animation', 'family', 'fantasy', 'scifi', 'action', 'european']",['GB'],5,tt4148744,5.4,1214,54.603,4.9
tm120376,Miss Peregrine's Home for Peculiar Children,MOVIE,2016,PG-13,127,"['fantasy', 'drama', 'family', 'thriller', 'european']","['BE', 'GB', 'US']",,tt1935859,6.7,168702,69.839,6.8
ts20008,Marvel's Luke Cage,SHOW,2016,TV-MA,56,"['scifi', 'crime', 'drama', 'thriller', 'action']",['US'],2,tt3322314,7.3,127538,52.481,7
tm120111,Moana,MOVIE,2016,PG,107,"['action', 'comedy', 'family', 'animation', 'fantasy']",['US'],,tt3521164,7.6,316171,29.774,7.6
tm202481,Rogue One: A Star Wars Story,MOVIE,2016,PG-13,133,"['scifi', 'action']",['US'],,tt3748528,7.8,605467,43.106,7.5
tm139213,Fantastic Four,MOVIE,2015,PG-13,106,"['scifi', 'action', 'drama']","['GB', 'DE', 'US']",,tt1502712,4.3,163577,67.083,4.4
tm123356,Captain America: Civil War,MOVIE,2016,PG-13,148,"['action', 'scifi']",['US'],,tt3498820,7.8,753227,169.294,7.4
tm122347,X-Men: Apocalypse,MOVIE,2016,PG-13,144,"['fantasy', 'action', 'scifi']",['US'],,tt3385516,6.9,419033,107.728,6.5
tm141020,Ant-Man,MOVIE,2015,PG-13,117,"['scifi', 'comedy', 'crime', 'action']",['US'],,tt0478970,7.3,641343,79.451,7.1
tm124355,The Finest Hours,MOVIE,2016,PG-13,117,"['thriller', 'action', 'drama', 'history']",['US'],,tt2025690,6.7,65670,27.04,6.6
tm141000,Avengers: Age of Ultron,MOVIE,2015,PG-13,141,"['scifi', 'action', 'comedy']",['US'],,tt2395427,7.3,832073,222.087,7.3
tm138110,"McFarland, USA",MOVIE,2015,PG,128,"['drama', 'sport']",['US'],,tt2097298,7.4,38376,10.49,7.4
tm7,Star Wars: The Force Awakens,MOVIE,2015,PG-13,135,"['scifi', 'fantasy', 'action']",['US'],,tt2488496,7.8,908818,80.478,7.3
tm1941,Alice Through the Looking Glass,MOVIE,2016,PG,113,"['fantasy', 'european']","['GB', 'US']",,,,,52.875,6.5
tm123155,Pete's Dragon,MOVIE,2016,PG,103,"['fantasy', 'action', 'comedy', 'drama', 'family']",['US'],,tt2788732,6.7,57761,23.183,6.4
tm141414,The Good Dinosaur,MOVIE,2015,PG,93,"['animation', 'fantasy', 'comedy', 'drama', 'family']",['US'],,tt1979388,6.7,113106,75.307,6.7
ts42258,LEGO Star Wars: The Freemaker Adventures,SHOW,2016,TV-Y,22,"['animation', 'family', 'scifi', 'drama', 'fantasy', 'action', 'comedy']",['US'],3,tt5459566,7.4,1134,7.215,7.4
ts42554,Port Protection Alaska,SHOW,2015,TV-14,48,"['drama', 'reality']",['US'],7,tt4838586,8.2,464,4.745,5.5
tm1832,Alvin and the Chipmunks: The Road Chip,MOVIE,2015,PG,92,"['comedy', 'music', 'animation', 'family', 'fantasy']",['US'],,tt2974918,4.9,19323,39.227,6
tm211971,Descendants,MOVIE,2015,G,112,"['comedy', 'fantasy', 'family', 'music', 'action']",['US'],,tt3440298,6.2,19617,54.271,7.1
tm268063,Before the Flood,MOVIE,2016,PG,95,['documentation'],['US'],,tt5929776,8.2,27624,22.966,7.7
ts43132,Primal Survivor,SHOW,2016,TV-14,43,"['documentation', 'reality']",['US'],6,tt5538644,8.2,345,4.306,8.3
tm143708,The Jungle Book,MOVIE,2016,PG,106,"['fantasy', 'drama', 'comedy', 'animation', 'family', 'action']","['GB', 'US']",,tt3040964,7.4,271573,58.24,6.9
ts80321,America's National Parks,SHOW,2015,TV-PG,40,"['documentation', 'family']",['US'],1,tt14246734,7.6,198,2.271,
tm123374,Finding Dory,MOVIE,2016,PG,97,"['comedy', 'family', 'drama', 'animation']",['US'],,tt2277860,7.3,267301,46.242,7
tm239761,Queen of Katwe,MOVIE,2016,PG,124,"['drama', 'sport']",['US'],,tt4341582,7.4,16959,14.167,7.2
tm244485,Ice Age: The Great Egg-Scapade,MOVIE,2016,,25,"['animation', 'comedy', 'family', 'action']",['US'],,tt5480340,5.9,3500,46.392,6.4
ts21894,K.C. Undercover,SHOW,2015,TV-G,25,"['drama', 'comedy', 'action', 'family']",['US'],3,tt3598030,6.2,4717,24.995,7.9
tm244542,Team Thor,MOVIE,2016,PG,3,['scifi'],['US'],,,,,11.827,7.5
tm233459,Doc & Darryl,MOVIE,2016,,78,['documentation'],['US'],,,,,2.008,6.7
ts21980,Star vs. the Forces of Evil,SHOW,2015,TV-Y7,18,"['scifi', 'fantasy', 'thriller', 'comedy', 'drama', 'action', 'family', 'animation']",['US'],4,tt2758770,8,14241,74.763,8.4
tm120502,Ice Age: Collision Course,MOVIE,2016,PG,99,"['scifi', 'fantasy', 'romance', 'drama', 'animation', 'comedy', 'family']","['AU', 'GB', 'US']",,tt3416828,5.6,65228,71.802,6.1
ts36431,The Muppets,SHOW,2015,TV-PG,21,"['comedy', 'family']",['US'],1,tt4651824,7.4,6644,11.623,7.1
ts36167,Marvel's Guardians of the Galaxy,SHOW,2015,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],3,tt17461610,7.2,3060,21.205,7.6
ts41293,Alex & Co.,SHOW,2015,,23,"['drama', 'family', 'music', 'romance', 'comedy']",['IT'],3,tt5520772,5.4,310,5.196,9.3
tm327660,Growing Up Wild,MOVIE,2016,G,77,['documentation'],"['US', 'FR']",,tt6332994,7.2,370,4.144,6.9
ts52891,MECH-X4,SHOW,2016,TV-Y7,23,"['scifi', 'comedy', 'family', 'action']",['CA'],3,tt5568740,5.9,510,21.619,7.9
ts42179,Elena of Avalor,SHOW,2016,TV-G,24,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",['US'],3,tt4549142,6.3,1510,42.759,6.8
tm136025,Strange Magic,MOVIE,2015,PG,99,"['fantasy', 'comedy', 'family', 'romance', 'animation']",['US'],,tt4319336,5.8,10994,19.405,7.1
ts41264,Stuck in the Middle,SHOW,2016,TV-G,24,"['comedy', 'family', 'documentation', 'romance']",['US'],3,tt13759714,6.3,1978,14.786,7.7
ts37130,LEGO Star Wars: Droid Tales,SHOW,2015,TV-Y,24,"['animation', 'action', 'comedy', 'scifi']",['US'],2,tt4855868,7.5,856,6.89,6.8
tm233677,Four Falls of Buffalo,MOVIE,2015,,102,['documentation'],['US'],,,,,3.158,7.7
ts42209,The Lion Guard,SHOW,2016,TV-G,24,"['family', 'drama', 'music', 'animation', 'action', 'comedy', 'fantasy']",['US'],3,tt3793630,6.4,2064,49.576,7.7
ts58006,Ice Road Rescue,SHOW,2015,TV-14,44,"['documentation', 'reality']",['GB'],6,tt5270356,8,243,9.932,8.1
ts37428,Pickle & Peanut,SHOW,2015,TV-Y7,22,"['comedy', 'fantasy', 'animation', 'family']",['US'],2,tt3824018,3.9,1437,2.756,4.6
ts21912,Miles from Tomorrowland,SHOW,2015,TV-Y,19,"['action', 'scifi', 'animation', 'family']",['US'],3,tt3098856,6.4,561,9.264,8.3
ts52911,Continent 7: Antarctica,SHOW,2016,TV-PG,47,['documentation'],['US'],1,tt6244108,7.4,173,0.6,5.3
ts37907,Goldie & Bear,SHOW,2015,TV-Y,24,"['animation', 'family', 'fantasy', 'music']",['US'],2,tt4475060,6.1,399,17.909,6.6
ts52902,The Lodge,SHOW,2016,TV-G,22,"['drama', 'family', 'reality']",['GB'],2,tt2464772,6.1,586,8.432,8.2
ts38780,Bizaardvark,SHOW,2016,TV-G,23,"['comedy', 'family']",['US'],4,tt4800624,3.9,2144,27.362,7.3
ts44984,Descendants: Wicked World,SHOW,2015,TV-G,6,"['scifi', 'family', 'fantasy', 'romance', 'animation', 'comedy']",['US'],2,tt4951098,6.6,974,11.263,8.7
ts42911,The Greeks,SHOW,2016,,54,"['documentation', 'sport', 'history']",['US'],1,tt2148510,7.7,215,1.62,5.5
ts38952,I am Luna,SHOW,2016,,46,"['music', 'documentation', 'comedy', 'family']",['AR'],3,tt5189554,6.4,1330,283.189,7.9
tm479849,Egypt's Treasure Guardians,MOVIE,2016,,44,['history'],['GB'],,tt7264462,6.3,59,,
tm460321,The Kangaroo King,MOVIE,2015,,50,['documentation'],['AU'],,tt8306198,,,0.6,6
tm201422,I Hate Christian Laettner,MOVIE,2015,,90,['documentation'],[],,,,,4.529,7.1
ts86847,Marvel Funko Shorts,SHOW,2016,TV-G,1,['animation'],['US'],1,,,,2.279,5
ts128555,United States of Animals,SHOW,2016,TV-PG,22,['documentation'],['US'],1,tt6126926,6.3,19,0.6,
ts41269,Milo Murphy's Law,SHOW,2016,TV-Y7,20,"['comedy', 'action', 'family', 'fantasy', 'animation']",['US'],3,tt5439480,7.6,2696,25.94,7.6
ts70709,China From Above,SHOW,2015,TV-PG,44,['documentation'],['US'],2,tt4872012,7.7,114,1.636,6
ts128367,Weird But True,SHOW,2016,TV-G,23,"['family', 'documentation']",['US'],3,tt6057106,7.8,93,3.274,6
tm324556,Drain the Titanic,MOVIE,2016,,46,['documentation'],['CA'],,tt4743564,6.3,365,5.224,7.3
tm220843,Riley's First Date?,MOVIE,2015,G,8,['animation'],['US'],,,,,39.683,7.2
ts217981,Wild Yellowstone,SHOW,2015,TV-PG,54,['documentation'],['US'],1,tt11669950,7.4,91,1.4,9.3
tm225765,Adventures in Babysitting,MOVIE,2016,G,95,"['comedy', 'family']",['US'],,tt4456850,5.9,3866,17.715,7.4
tm425918,Disney's Broadway Hits at London's Royal Albert Hall,MOVIE,2016,,155,['music'],['GB'],,tt6544912,7.9,122,3.705,7.8
ts35597,Best Friends Whenever,SHOW,2015,TV-G,24,"['scifi', 'comedy', 'family']",['US'],2,tt4507442,5.8,1753,15.338,8.5
tm196874,Teen Beach 2,MOVIE,2015,G,104,"['fantasy', 'drama', 'family']",['US'],,tt3764966,6.1,4847,15.428,6.8
tm242665,Piper,MOVIE,2016,G,6,['animation'],['US'],,,,,11.845,8.2
tm266783,The Swap,MOVIE,2016,PG,100,"['comedy', 'family', 'fantasy']",['US'],,tt5653444,6.1,2030,13.526,6.9
tm138090,Monkey Kingdom,MOVIE,2015,G,81,['documentation'],['US'],,tt3660770,7.3,3959,12.498,6.9
ts16202,Animal ER,SHOW,2016,TV-14,44,"['reality', 'documentation']",['US'],2,tt6208226,7.9,70,1.568,9.4
tm197779,Frozen Fever,MOVIE,2015,G,8,['animation'],['US'],,,,,72.823,6.8
tm233558,Marvel Super Hero Adventures: Frost Fight!,MOVIE,2015,PG,73,['fantasy'],['US'],,,,,11.156,5.9
ts86270,Supercar Megabuild,SHOW,2016,,45,"['reality', 'documentation']",['GB'],2,tt12535708,4.6,71,4.589,8.7
ts81953,Wild Sri Lanka,SHOW,2015,,44,['documentation'],['GB'],1,tt7871864,8.3,87,0.94,8.3
tm212899,Sanjay's Super Team,MOVIE,2015,PG,7,"['action', 'animation']",['US'],,,,,8.014,6.6
tm242701,Phi Slama Jama,MOVIE,2016,,90,['documentation'],['US'],,,,,2.485,6.3
tm220989,Born in China,MOVIE,2016,G,76,['documentation'],"['CN', 'GB', 'US']",,tt4629266,7.2,3805,19.858,7.3
tm198588,Of Miracles and Men,MOVIE,2015,G,103,['documentation'],['US'],,,,,3.495,6.6
ts142375,Future-Worm!,SHOW,2015,TV-Y7,22,"['animation', 'comedy', 'family', 'scifi']",['US'],1,tt4715134,5.6,252,9.038,
tm225769,Invisible Sister,MOVIE,2015,G,77,"['fantasy', 'comedy', 'family']",['US'],,tt4420110,5.9,3203,26.598,6.7
tm245709,Inner Workings,MOVIE,2016,G,7,['comedy'],['US'],,,,,6.72,8
tm443975,Duck the Halls: A Mickey Mouse Christmas Special,MOVIE,2016,G,22,"['animation', 'comedy']",['US'],,,,,1.245,9
ts41316,Lab Rats: Elite Force,SHOW,2016,TV-Y7,23,"['scifi', 'comedy', 'drama', 'family']",['US'],2,tt5118450,6.6,1380,10.466,8.2
tm543420,How Dogs Got Their Shapes,MOVIE,2016,,44,['documentation'],['US'],,tt5648768,6.7,133,1.863,7
ts56081,Walk the Prank,SHOW,2016,TV-Y7,22,"['comedy', 'reality']",['US'],3,tt5486088,3.7,466,3.213,6.3
tm361444,Drain The Ocean: WWII,MOVIE,2016,PG,45,"['documentation', 'history']",['US'],,tt6141006,6.9,134,1.682,6.7
tm136528,Bad Hair Day,MOVIE,2015,,90,"['action', 'comedy', 'family']",['CA'],,tt3856042,5.8,3129,7.514,6.6
tm218654,Tick Tock Tale,MOVIE,2015,G,7,['animation'],['US'],,,,,6.294,7.7
ts123278,First Class Chefs,SHOW,2015,,11,"['family', 'reality']",['GB'],1,tt6645544,,,0.6,
ts269031,Party Animals,SHOW,2016,,3,['documentation'],['US'],1,,,,0.6,
ts80444,Nature Boom Time,SHOW,2016,,6,[],['US'],1,,,,2.405,
tm1018704,Shanghai Disney Resort Grand Opening Gala,MOVIE,2016,G,25,['music'],"['US', 'CN']",,,,,0.713,5
tm289079,Mega Hammerhead,MOVIE,2016,,60,['documentation'],['US'],,tt5828074,6.5,79,2.781,7
